20Nov2020,HGFA,806,HBL Growth Fund,8,8.2,7.99,8.09,19000,8.55
20Nov2020,WTL,828,WorldCall Telecom,1.02,1.04,1,1.01,6622500,1
20Nov2020,DAWH,813,Dawood HerculesXD,127,128.88,118,120.29,201962,127
20Nov2020,ENGRO,809,Engro Corp,304.25,305.99,302,303.74,196986,303.49
20Nov2020,EFERT,809,Engro Fert.,66.95,67.1,66.8,66.97,3752441,66.92
20Nov2020,FFBL,809,Fauji Fert BinXR,21.79,21.98,21.48,21.63,1299500,21.89
20Nov2020,FFC,809,Fauji Fert.,104.06,104.49,103.35,103.78,598410,104.26
20Nov2020,ABOT,823,Abbott Lab.XD,721.25,740,721.01,735.28,85300,735
20Nov2020,AGP,823,AGP LimitedXD,104.01,104.9,102.25,103.34,513000,104.78
20Nov2020,FEROZ,823,Ferozsons (Lab)XB,311.61,318.4,307,309.63,161900,312.67
20Nov2020,GLAXO,823,GlaxoSmithKline,181.1,182,177.03,180.78,87000,181.83
20Nov2020,GSKCH,823,Glaxo Healthcar,256.8,265,255,259.98,16400,256.8
20Nov2020,HINOON,823,Highnoon (Lab),607,620,607,615,2250,619.19
20Nov2020,SAPL,823,Sanofi-Aventis,810,810,800,800,400,790
20Nov2020,SEARL,823,The Searle Co.XR,235,235,232.1,233.02,79253,234.36
20Nov2020,WYETH,823,Wyeth Pak Ltd,1030,1056,1010,1043.53,1000,1010.33
20Nov2020,BAPL,805,Bawany Air Products,18.35,18.35,18.35,18.35,1000,18.5
20Nov2020,BIFO,805,Biafo Ind.,154.99,156,152.51,155.49,2800,154.5
20Nov2020,BERG,805,Berger Paints,78.52,80.01,78.52,80.01,1500,81.5
20Nov2020,BUXL,805,Buxly Paints,58,58,57,57,1500,57
20Nov2020,ARPL,805,Archroma Pak,561,562,560,561,2050,560
20Nov2020,CTM,830,Colony Tex.Mills Ltd,4.02,4.1,3.99,4.01,116000,4.06
20Nov2020,DOL,805,Descon Oxychem,32.6,33.5,32.11,32.33,551500,32.9
20Nov2020,DAAG,805,Data Agro,9.55,10.48,9.53,10.48,3000,10.3
20Nov2020,DYNO,805,Dynea Pakistan,192.8,192.86,190,190,3000,191.91
20Nov2020,EPCL,805,Engro Polymer,43.9,45.75,43.6,44.08,7348500,44.02
20Nov2020,FATIMA,809,Fatima Fert.,27.51,27.51,27.2,27.33,24500,27.65
20Nov2020,GGL,805,Ghani Glo HolXR,12.71,12.99,12.4,12.53,814000,12.45
20Nov2020,ICI,805,ICI Pakistan,715.5,716,700.1,709.01,16700,714.93
20Nov2020,ICL,805,Ittehad Chem.,31.5,32,30.75,31.06,51500,31.95
20Nov2020,LOTCHEM,805,Lotte Chemical,12.29,12.35,12,12.02,983500,12.19
20Nov2020,PPVC,805,Pak.P.V.C.,2.66,2.91,2.62,2.91,6000,2.77
20Nov2020,NICL,805,Nimir Ind.Chem.,87.02,87.95,85.55,87.48,13500,87.32
20Nov2020,PAKOXY,805,Pak Oxygen Ltd.,154.5,161.75,152.96,159.91,111300,153.45
20Nov2020,NRSL,805,Nimir Resins,7.91,8.04,7.85,7.87,201000,8
20Nov2020,SARC,805,Sardar Chemical,20.01,20.01,20.01,20.01,6500,20.8
20Nov2020,SITC,805,Sitara Chemical,319,325,318,323,4100,325.9
20Nov2020,SPL,805,Sitara Peroxide,22,22.2,21.6,21.63,51000,21.95
20Nov2020,CEPB,822,Century Paper,109.98,109.98,106.51,107.62,329000,108.88
20Nov2020,CPPL,822,Cherat Pack,215,217,215,215.68,14000,219.73
20Nov2020,MERIT,822,Merit Packaging,13.66,14,13.6,13.89,12000,13.85
20Nov2020,PKGS,822,Packages Ltd.,488.9,489,481.11,487.92,700,486.87
20Nov2020,PPP,822,Pak Paper Prod,96,96,96,96,500,95.17
20Nov2020,RPL,822,Roshan Packages,35.5,35.93,34.98,35.05,150500,35.68
20Nov2020,SEPL,822,Security Paper,176,178.9,172.85,173.22,3700,175.95
20Nov2020,POML,834,Punjab Oil,135.1,140,135,139.99,700,139.6
20Nov2020,SSOM,834,S.S.Oil,59,60.86,58,60.86,41000,56.62
20Nov2020,BATA,816,Bata (Pak),1410,1425,1410,1415,2080,1410
20Nov2020,SRVI,816,Service Ind.Ltd,738,740,725,729.55,2500,735
20Nov2020,ASC,810,Al-Shaheer Corp,17.9,18,17.45,17.61,990000,17.86
20Nov2020,PREMA,810,At-Tahur Ltd.XB,16.77,16.95,16.16,16.52,191500,16.95
20Nov2020,CLOV,810,Clover Pakistan,76,79.35,76,76.62,169000,76.22
20Nov2020,IBLHL,823,IBL HealthCare,83.4,85,81.1,81.1,1500,82
20Nov2020,MACTER,823,Macter Int. Ltd,122,127.9,122,127.9,2000,120
20Nov2020,MFL,810,Matco Foods Ltd,19.75,19.8,19.55,19.61,116000,19.61
20Nov2020,NESTLE,810,Nestle Pakistan,6505,6505,6500,6500,700,6522.25
20Nov2020,MFFL,810,MithchellsFruitXR,0,235.6539,235.6539,235.6539,0,220.16
20Nov2020,NATF,810,National Foods,209.4,209.79,204,205.09,38000,207.78
20Nov2020,FFL,810,Fauji Foods Ltd,14.4,14.64,14.2,14.3,2928500,14.36
20Nov2020,QUICE,810,Quice Food,4.3,4.35,4.25,4.26,123500,4.35
20Nov2020,SHEZ,810,Shezan Inter.,310,330,294,310.11,10600,313.15
20Nov2020,TOMCL,810,The Organic Mea,25.4,26.25,25.1,25.67,172500,25.44
20Nov2020,SCL,810,Shield Corp.,255.06,255.06,255.06,255.06,100,275
20Nov2020,TREET,810,Treet Corp,26.71,26.9,25.6,25.96,185000,26.83
20Nov2020,ZIL,810,ZIL Limited,106,110,106,108,300,104.51
20Nov2020,BGL,811,Bal.Glass,6.3,6.35,6.21,6.23,73500,6.35
20Nov2020,FRCL,811,Frontier Ceram,16.9,17.63,16.9,17.63,12000,16.4
20Nov2020,GHGL,811,Ghani Glass Ltd,61.39,61.62,60.5,61.09,42500,60.69
20Nov2020,GGGL,811,GhaniGlobalGlass,14.05,14.05,13.5,13.53,97000,13.88
20Nov2020,GVGL,811,Ghani Value Glas,40.46,41.35,40.46,41.35,19000,42
20Nov2020,KCL,811,Karam Ceramics,32.25,32.25,32.25,32.25,500,31.25
20Nov2020,TGL,811,Tariq Glass Ind.,82.4,83.48,81.25,81.44,120500,83.2
20Nov2020,STCL,811,Shabbir Tiles,18.79,18.79,17.81,17.89,458500,18.47
20Nov2020,GAMON,818,Gammon Pak,13.21,13.21,13.2,13.21,1000,14.16
20Nov2020,MACFL,818,MACPAC Films,25.27,25.35,24.01,24.25,445500,25.16
20Nov2020,ECOP,818,ECOPACK Ltd,23,23.1,22,22.64,186000,23.09
20Nov2020,GOC,818,GOC (Pak) Ltd.,47.5,47.5,47.5,47.5,500,49.95
20Nov2020,PACE,818,Pace (Pak) Ltd.,3,3.05,2.97,2.98,1003500,2.96
20Nov2020,PHDL,818,Pak Hotels,105.75,105.75,97.9,97.95,4000,105.75
20Nov2020,SHFA,818,Shifa Int.Hosp,204,209.45,199,200.38,218700,201.58
20Nov2020,STPL,818,Siddiqsons Tin,13.81,14.11,13.6,13.69,459500,14.02
20Nov2020,TPLP,818,TPL Properties,9.5,9.51,9.5,9.5,42500,9.5
20Nov2020,TRIPF,818,Tri-Pack Films,166.5,169.95,166.5,167.06,3000,169.05
20Nov2020,UBDL,818,United Brands,26.01,26.01,25.8,25.82,3500,27
20Nov2020,TELETFC,36,Telecard TFC,0,0,0,322.13,0,322.13
20Nov2020,BAFLTFC6,36,Bank Al-Falah(T,0,0,0,100.375,0,100.375
20Nov2020,DAWHSC1,36,Dawood Her(Suku,0,0,0,101.212,0,101.212
20Nov2020,DAWHSC2,36,Dawood Her(Suku,0,0,0,101.6,0,101.6
20Nov2020,UBLTFC5,36,United Bank(TFC,0,0,0,99.5633,0,99.5633
20Nov2020,EPCLSC,36,Engro Polymer(S,0,0,0,101.775,0,101.775
20Nov2020,PESC1,36,Pak Energy(Suku,0,0,0,107,0,107
20Nov2020,HBLTFC2,36,Habib Bank(TFC2,0,0,0,97.4167,0,97.4167
20Nov2020,HUBCSC2,36,Hub PowerSC2,0,0,0,102.4624,0,102.4624
20Nov2020,BIPLSC,36,Bank IslamiSC,0,0,0,99.9999,0,99.9999
20Nov2020,PESC2,36,Pak Energy(Suku,0,0,0,100.4,0,100.4
20Nov2020,KELSC5,36,K-Electric(SUKUK5),0,0,0,102.8165,0,102.8165
20Nov2020,FCCL-CNOV,40,FCCL-CNOV,0,0,0,21.09,0,21.3
20Nov2020,FFC-CNOV,40,FFC-CNOV,0,0,0,103.97,0,104.49
20Nov2020,HBL-CNOV,40,HBL-CNOV,0,0,0,130.58,0,131.71
20Nov2020,KAPCO-CNOV,40,KAPCO-CNOV,0,0,0,27.88,0,28.28
20Nov2020,NML-CNOV,40,NML-CNOV,0,0,0,88.99,0,87.86
20Nov2020,SNGP-CNOV,40,SNGP-CNOV,0,0,0,45.21,0,46.98
20Nov2020,UBL-CNOV,40,UBL-CNOV,0,0,0,119.62,0,122.24
20Nov2020,DGKC-CDEC,40,DGKC-CDEC,0,0,0,104.77,0,106.18
20Nov2020,FFC-CDEC,40,FFC-CDEC,0,0,0,104.88,0,105.4
20Nov2020,HBL-CDEC,40,HBL-CDEC,0,0,0,131.73,0,132.86
20Nov2020,KAPCO-CDEC,40,KAPCO-CDEC,0,0,0,28.13,0,28.53
20Nov2020,NML-CDEC,40,NML-CDEC,0,0,0,89.76,0,88.63
20Nov2020,UBL-CDEC,40,UBL-CDEC,0,0,0,120.67,0,123.31
20Nov2020,DGKC-CJAN,40,DGKC-CJAN,0,0,0,105.91,0,107.33
20Nov2020,FFC-CJAN,40,FFC-CJAN,0,0,0,106.02,0,106.54
20Nov2020,HBL-CJAN,40,HBL-CJAN,0,0,0,133.15,0,134.3
20Nov2020,KAPCO-CJAN,40,KAPCO-CJAN,0,0,0,28.43,0,28.84
20Nov2020,NML-CJAN,40,NML-CJAN,0,0,0,90.74,0,89.59
20Nov2020,UBL-CJAN,40,UBL-CJAN,0,0,0,121.98,0,124.64
20Nov2020,DGKC-CNOV,40,DGKC-CNOV,0,0,0,103.86,0,105.26
20Nov2020,NCL-NOV,40,NCL-NOV,38.7,38.7,37.73,37.81,10000,37.5
20Nov2020,HUBC-NOV,40,HUBC-NOV,80.25,80.25,79.8,79.98,15500,80.36
20Nov2020,PSO-NOV,40,PSO-NOV,194.1,194.1,192,192.16,61000,193.91
20Nov2020,SNGP-NOV,40,SNGP-NOV,47,47,45.01,45.23,430000,47.04
20Nov2020,MCB-NOV,40,MCB-NOV,175,175,175,175,1000,175.5
20Nov2020,NML-NOV,40,NML-NOV,88.9,91.5,88.5,88.8,585500,87.93
20Nov2020,ENGRO-NOV,40,ENGRO-NOV,303.2,304,303.2,303.6,1000,305
20Nov2020,FFC-NOV,40,FFC-NOV,104,104,104,104,1000,104.52
20Nov2020,FFBL-NOV,40,FFBL-NOV,21.95,22,21.54,21.63,406500,21.94
20Nov2020,LOTCHEM-NOV,40,LOTCHEM-NOV,12.15,12.18,12.01,12.05,83500,12.21
20Nov2020,DGKC-NOV,40,DGKC-NOV,105.01,105.5,103.7,103.88,836500,105.23
20Nov2020,POL-NOV,40,POL-NOV,359.51,360.55,358,359.71,10500,361.19
20Nov2020,NBP-NOV,40,NBP-NOV,39,39.05,38.9,39.05,38000,39.13
20Nov2020,MLCF-NOV,40,MLCF-NOV,39.62,39.97,38.59,38.71,3582000,40.12
20Nov2020,LUCK-NOV,40,LUCK-NOV,656,662,650.04,651.75,119500,658.45
20Nov2020,SSGC-NOV,40,SSGC-NOV,14.1,14.43,14.01,14.04,84500,14.25
20Nov2020,BOP-NOV,40,BOP-NOV,9.19,9.19,8.85,8.87,268000,9.08
20Nov2020,AKBL-NOV,40,AKBL-NOV,0,0,0,18.67,0,19.6
20Nov2020,PPL-NOV,40,PPL-NOV,85.2,85.4,84.3,84.54,76000,84.93
20Nov2020,OGDC-NOV,40,OGDC-NOV,94,94.5,93.5,93.7,52500,93.96
20Nov2020,PIOC-NOV,40,PIOC-NOV,87.85,89.4,87.3,87.45,207500,88.71
20Nov2020,KEL-NOV,40,KEL-NOV,3.66,3.68,3.63,3.65,727500,3.68
20Nov2020,BAFL-NOV,40,BAFL-NOV,34.4,34.4,33.6,34.16,33500,34.5
20Nov2020,KAPCO-NOV,40,KAPCO-NOV,28.01,28.09,27.71,27.84,48000,28.25
20Nov2020,OGDC-CNOV,40,OGDC-CNOV,0,0,0,93.82,0,93.91
20Nov2020,NBP-CNOV,40,NBP-CNOV,0,0,0,39.07,0,39.14
20Nov2020,OGDC-CDEC,40,OGDC-CDEC,0,0,0,94.64,0,94.73
20Nov2020,NBP-CDEC,40,NBP-CDEC,0,0,0,39.41,0,39.48
20Nov2020,OGDC-CJAN,40,OGDC-CJAN,0,0,0,95.66,0,95.75
20Nov2020,NBP-CJAN,40,NBP-CJAN,0,0,0,39.84,0,39.91
20Nov2020,PPL-CNOV,40,PPL-CNOV,0,0,0,84.38,0,84.75
20Nov2020,PSO-CNOV,40,PSO-CNOV,0,0,0,192.02,0,194.07
20Nov2020,ENGRO-CNOV,40,ENGRO-CNOV,0,0,0,304.31,0,304.15
20Nov2020,BOP-CNOV,40,BOP-CNOV,0,0,0,8.84,0,9.02
20Nov2020,MCB-CNOV,40,MCB-CNOV,0,0,0,175.06,0,176.14
20Nov2020,HUBC-CNOV,40,HUBC-CNOV,0,0,0,79.75,0,80.37
20Nov2020,LUCK-CNOV,40,LUCK-CNOV,0,0,0,651.69,0,660.65
20Nov2020,BAFL-CNOV,40,BAFL-CNOV,0,0,0,33.52,0,34.66
20Nov2020,PPL-CDEC,40,PPL-CDEC,0,0,0,85.12,0,85.49
20Nov2020,PSO-CDEC,40,PSO-CDEC,0,0,0,193.7,0,195.77
20Nov2020,ENGRO-CDEC,40,ENGRO-CDEC,0,0,0,306.97,0,306.81
20Nov2020,BOP-CDEC,40,BOP-CDEC,0,0,0,8.91,0,9.1
20Nov2020,MCB-CDEC,40,MCB-CDEC,0,0,0,176.59,0,177.68
20Nov2020,HUBC-CDEC,40,HUBC-CDEC,0,0,0,80.45,0,81.07
20Nov2020,LUCK-CDEC,40,LUCK-CDEC,0,0,0,657.38,0,666.43
20Nov2020,BAFL-CDEC,40,BAFL-CDEC,0,0,0,33.82,0,34.96
20Nov2020,AICL-NOV,40,AICL-NOV,36.99,37.39,36.99,37.1,2000,36.65
20Nov2020,ATRL-NOV,40,ATRL-NOV,135.9,136.18,132.25,132.99,448500,136.07
20Nov2020,FCCL-NOV,40,FCCL-NOV,21.25,21.45,20.9,21.01,234500,21.3
20Nov2020,NETSOL-NOV,40,NETSOL-NOV,76.98,77.5,72.8,73.59,3182500,75.27
20Nov2020,UBL-NOV,40,UBL-NOV,115.02,121,115.02,119.05,18500,121.18
20Nov2020,NRL-NOV,40,NRL-NOV,169,169.15,165.3,166.13,85500,169.21
20Nov2020,HBL-NOV,40,HBL-NOV,132,131.99,130.15,130.57,42500,131.67
20Nov2020,PPL-CJAN,40,PPL-CJAN,0,0,0,86.04,0,86.41
20Nov2020,PSO-CJAN,40,PSO-CJAN,0,0,0,195.79,0,197.89
20Nov2020,ENGRO-CJAN,40,ENGRO-CJAN,0,0,0,310.29,0,310.14
20Nov2020,BOP-CJAN,40,BOP-CJAN,0,0,0,9.01,0,9.2
20Nov2020,HUBC-CJAN,40,HUBC-CJAN,0,0,0,81.32,0,81.95
20Nov2020,LUCK-CJAN,40,LUCK-CJAN,0,0,0,664.5,0,673.65
20Nov2020,BAFL-CJAN,40,BAFL-CJAN,0,0,0,34.18,0,35.34
20Nov2020,LOTCHEM-CNOV,40,LOTCHEM-CNOV,0,0,0,12.04,0,12.22
20Nov2020,LOTCHEM-CDEC,40,LOTCDEC-CDEC,0,0,0,12.15,0,12.32
20Nov2020,BAHL-NOV,40,BAHL-NOV,68,68.29,67.99,68.12,41500,68.11
20Nov2020,DOL-NOV,40,DOL-NOV,33.11,33.59,32,32.14,204000,33
20Nov2020,EPCL-NOV,40,EPCL-NOV,43.91,45.9,43.61,43.94,1428000,44.1
20Nov2020,INIL-NOV,40,INIL-NOV,136.99,137,133.05,133.89,28500,137.52
20Nov2020,PAEL-NOV,40,PAEL-NOV,32.85,33,31.62,31.7,2236500,32.82
20Nov2020,PRL-NOV,40,PRL-NOV,18.2,18.3,17.51,17.7,2036500,18.26
20Nov2020,TREET-NOV,40,TREET-NOV,26.75,26.75,26.05,26.25,43500,26.86
20Nov2020,LOTCHEM-CJAN,40,LOTCHEM-CJAN,0,0,0,12.28,0,12.46
20Nov2020,PIOC-CNOV,40,PIOC-CNOV,0,0,0,87.58,0,88.56
20Nov2020,FCCL-CDEC,40,FCCL-CDEC,0,0,0,21.27,0,21.48
20Nov2020,PIOC-CDEC,40,PIOC-CDEC,0,0,0,88.35,0,89.34
20Nov2020,SNGP-CDEC,40,SNGP-CDEC,0,0,0,45.61,0,47.39
20Nov2020,FCCL-CJAN,40,FCCL-CJAN,0,0,0,21.5,0,21.72
20Nov2020,PIOC-CJAN,40,PIOC-CJAN,0,0,0,89.31,0,90.31
20Nov2020,SNGP-CJAN,40,SNGP-CJAN,0,0,0,46.1,0,47.91
20Nov2020,CHCC-CNOV,40,CHCC-CNOV,0,0,0,129.35,0,131.63
20Nov2020,EPCL-CNOV,40,EPCL-CNOV,0,0,0,44.16,0,44.12
20Nov2020,KEL-CNOV,40,KEL-CNOV,0,0,0,3.66,0,3.67
20Nov2020,MLCF-CNOV,40,MLCF-CNOV,0,0,0,38.73,0,40.14
20Nov2020,PAEL-CNOV,40,PAEL-CNOV,0,0,0,31.74,0,32.86
20Nov2020,MLCF-CDEC,40,MLCF-CDEC,0,0,0,39.07,0,40.49
20Nov2020,KEL-CDEC,40,KEL-CDEC,0,0,0,3.69,0,3.7
20Nov2020,PAEL-CDEC,40,PAEL-CDEC,0,0,0,32.02,0,33.15
20Nov2020,GATM-CDEC,40,GATM-CDEC,0,0,0,34.24,0,33.86
20Nov2020,EPCL-CDEC,40,EPCL-CDEC,0,0,0,44.55,0,44.5
20Nov2020,CHCC-CDEC,40,CHCC-CDEC,0,0,0,130.48,0,132.78
20Nov2020,CHCC-NOV,40,CHCC-NOV,130.51,130.7,129,129.43,68500,131.45
20Nov2020,CHCC-CJAN,40,CHCC-CJAN,0,0,0,131.89,0,134.22
20Nov2020,EPCL-CJAN,40,EPCL-CJAN,0,0,0,45.03,0,44.98
20Nov2020,KEL-CJAN,40,KEL-CJAN,0,0,0,3.73,0,3.74
20Nov2020,MLCF-CJAN,40,MLCF-CJAN,0,0,0,39.49,0,40.93
20Nov2020,PAEL-CJAN,40,PAEL-CJAN,0,0,0,32.36,0,33.51
20Nov2020,EFERT-CNOV,40,EFERT-CNOV,0,0,0,67.1,0,67.07
20Nov2020,EFERT-CDEC,40,EFERT-CDEC,0,0,0,67.68,0,67.65
20Nov2020,EFERT-NOV,40,EFERT-NOV,62.03,62.25,61.92,62.2,45000,62.11
20Nov2020,EFERT-CJAN,40,EFERT-CJAN,0,0,0,68.41,0,68.39
20Nov2020,ASTL-CNOV,40,ASTL-CNOV,0,0,0,40.19,0,41.04
20Nov2020,TRG-CNOV,40,TRG-CNOV,0,0,0,53.64,0,55.87
20Nov2020,ISL-CNOV,40,ISL-CNOV,0,0,0,72.37,0,74.86
20Nov2020,HASCOL-CNOV,40,HASCOL-CNOV,0,0,0,14.15,0,14.37
20Nov2020,ASTL-CDEC,40,ASTL-CDEC,0,0,0,40.54,0,41.4
20Nov2020,TRG-CDEC,40,TRG-CDEC,0,0,0,54.11,0,56.36
20Nov2020,ISL-CDEC,40,ISL-CDEC,0,0,0,73,0,75.52
20Nov2020,HASCOL-CDEC,40,HASCOL-CDEC,0,0,0,14.27,0,14.5
20Nov2020,TRG-NOV,40,TRG-NOV,55.85,55.92,53.16,53.6,14403000,55.9
20Nov2020,ISL-NOV,40,ISL-NOV,75,75,72.11,72.52,825000,74.87
20Nov2020,POWER-NOV,40,POWER-NOV,9.79,9.79,9.4,9.41,1218000,9.8
20Nov2020,HASCOL-NOV,40,HASCOL-NOV,14.4,14.43,14.08,14.13,1330000,14.37
20Nov2020,ASTL-NOV,40,ASTL-NOV,40.85,40.85,40,40.2,79000,41.07
20Nov2020,ASTL-CJAN,40,ASTL-CJAN,0,0,0,40.98,0,41.85
20Nov2020,TRG-CJAN,40,TRG-CJAN,0,0,0,54.69,0,56.97
20Nov2020,ISL-CJAN,40,ISL-CJAN,0,0,0,73.79,0,76.34
20Nov2020,HASCOL-CJAN,40,HASCOL-CJAN,0,0,0,14.42,0,14.65
20Nov2020,GATM-NOV,40,GATM-NOV,33.8,34.8,33.6,33.91,174000,33.85
20Nov2020,GATM-CJAN,40,GATM-CJAN,0,0,0,34.61,0,34.22
20Nov2020,MUGHAL-CDEC,40,MUGHAL-CDEC,0,0,0,64.81,0,65.19
20Nov2020,DCR-NOV,40,DCR-NOV,0,0,0,10.53,0,10.58
20Nov2020,PIBTL-NOV,40,PIBTL-NOV,12.35,12.37,12.05,12.08,1688000,12.33
20Nov2020,UNITY-NOV,40,UNITY-NOV,23.45,24.34,23.36,23.78,22198500,23.4
20Nov2020,MEBL-CNOV,40,MEBL-CNOV,0,0,0,91.39,0,91.66
20Nov2020,MUGHAL-CNOV,40,MUGHAL-CNOV,0,0,0,64.25,0,64.62
20Nov2020,SEARL-CNOV,40,SEARL-CNOV,0,0,0,233.46,0,234.87
20Nov2020,MEBL-CDEC,40,MEBL-CDEC,0,0,0,92.19,0,92.46
20Nov2020,SEARL-CDEC,40,SEARL-CDEC,0,0,0,235.5,0,236.93
20Nov2020,GHNI-NOV,40,GHNI-NOV,253.02,255.8,245.05,246.74,442000,253.68
20Nov2020,GTYR-NOV,40,GTYR-NOV,64.55,64.55,64.25,64.32,9500,65.01
20Nov2020,PSMC-NOV,40,PSMC-NOV,194,195,190.11,191.37,25000,194.07
20Nov2020,MEBL-NOV,40,MEBL-NOV,91.5,91.5,91,91,11500,91.5
20Nov2020,KOHC-NOV,40,KOHC-NOV,213,215,208,212,11500,213
20Nov2020,MUGHAL-NOV,40,MUGHAL-NOV,63.99,64.68,63.71,64.23,148500,64.49
20Nov2020,MEBL-CJAN,40,MEBL-CJAN,0,0,0,93.19,0,93.46
20Nov2020,SEARL-CJAN,40,SEARL-CJAN,0,0,0,238.05,0,239.49
20Nov2020,UNITY-CNOV,40,UNITY-CNOV,0,0,0,23.76,0,23.38
20Nov2020,KOHC-CNOV,40,KOHC-CNOV,0,0,0,212.74,0,215.54
20Nov2020,INIL-CNOV,40,INIL-CNOV,0,0,0,133.65,0,137.32
20Nov2020,UNITY-CDEC,40,UNITY-CDEC,0,0,0,23.97,0,23.59
20Nov2020,INIL-CDEC,40,INIL-CDEC,0,0,0,134.82,0,138.52
20Nov2020,KOHC-CDEC,40,KOHC-CDEC,0,0,0,214.6,0,217.43
20Nov2020,CEPB-NOV,40,CEPB-NOV,107.5,107.5,107.25,107.25,6000,110.36
20Nov2020,SYS-NOV,40,SYS-NOV,332,332,325,327.3,25500,337.01
20Nov2020,TGL-NOV,40,TGL-NOV,0,0,0,81.62,0,83.41
20Nov2020,AVN-NOV,40,AVN-NOV,67.5,67.5,64.8,65.3,1066000,67.5
20Nov2020,GHNL-NOV,40,GHNL-NOV,86.99,86.99,84.5,84.96,7000,86.91
20Nov2020,FEROZ-NOV,40,FEROZ-NOV,316.5,319.5,310.91,312,26000,313.75
20Nov2020,INIL-CJAN,40,INIL-CJAN,0,0,0,136.28,0,140.02
20Nov2020,MUGHAL-CJAN,40,MUGHAL-CJAN,0,0,0,65.51,0,65.89
20Nov2020,UNITY-CJAN,40,UNITY-CJAN,0,0,0,24.23,0,23.84
20Nov2020,SEARL-NOVB,40,SEARL-NOVB,235,235,233,233.31,33000,234.83
20Nov2020,DCR,836,Dolmen CityXD,10.55,10.55,10.5,10.51,44500,10.55
20Nov2020,UBLP-ETF,837,UBLPakistanETF,12.92,12.96,12.92,12.92,2500,12.9
20Nov2020,NITG-ETF,837,NIT Pakistan Ga,11.26,11.26,11.26,11.26,1500,11.23
20Nov2020,MZNP-ETF,837,Meezan Pakistan,10.2,11,10.12,10.16,38500,10.24